date	estado	regiao	variavel	quantidade
2020-03-06	Espírito Santo	Sudeste	Mortes	0
2020-03-06	Goiás	Centro-Oeste	Suspeitos	4
2020-03-06	Goiás	Centro-Oeste	Descartados	12
2020-03-06	Goiás	Centro-Oeste	Confirmados	0
2020-03-06	Goiás	Centro-Oeste	Mortes	0
2020-03-06	Maranhão	Nordeste	Suspeitos	0
2020-03-06	Maranhão	Nordeste	Descartados	2
2020-03-06	Maranhão	Nordeste	Confirmados	0
2020-03-06	Maranhão	Nordeste	Mortes	0
2020-03-06	Mato Grosso	Centro-Oeste	Suspeitos	6
2020-03-06	Mato Grosso	Centro-Oeste	Descartados	1
2020-03-06	Mato Grosso	Centro-Oeste	Confirmados	0
2020-03-06	Mato Grosso	Centro-Oeste	Mortes	0
2020-03-06	Mato Grosso do Sul	Centro-Oeste	Suspeitos	8
2020-03-06	Mato Grosso do Sul	Centro-Oeste	Descartados	9
2020-03-06	Mato Grosso do Sul	Centro-Oeste	Confirmados	0
2020-03-06	Mato Grosso do Sul	Centro-Oeste	Mortes	0
2020-03-06	Minas Gerais	Sudeste	Suspeitos	123
2020-03-06	Minas Gerais	Sudeste	Descartados	17
2020-03-06	Minas Gerais	Sudeste	Confirmados	0
2020-03-06	Minas Gerais	Sudeste	Mortes	0
2020-03-06	Pará	Norte	Suspeitos	4
2020-03-06	Pará	Norte	Descartados	5
2020-03-06	Pará	Norte	Confirmados	0
2020-03-06	Pará	Norte	Mortes	0
2020-03-06	Paraíba	Nordeste	Suspeitos	3
2020-03-06	Paraíba	Nordeste	Descartados	3
2020-03-06	Paraíba	Nordeste	Confirmados	0
2020-03-06	Paraíba	Nordeste	Mortes	0
2020-03-06	Paraná	Sul	Suspeitos	25
2020-03-06	Paraná	Sul	Descartados	13
2020-03-06	Paraná	Sul	Confirmados	0
2020-03-06	Paraná	Sul	Mortes	0
2020-03-06	Pernambuco	Nordeste	Suspeitos	6
2020-03-06	Pernambuco	Nordeste	Descartados	14
2020-03-06	Pernambuco	Nordeste	Confirmados	0
2020-03-06	Pernambuco	Nordeste	Mortes	0
2020-03-06	Piauí	Nordeste	Suspeitos	1
2020-03-06	Piauí	Nordeste	Descartados	2
2020-03-06	Piauí	Nordeste	Confirmados	0
2020-03-06	Piauí	Nordeste	Mortes	0
2020-03-06	Rio de Janeiro	Sudeste	Suspeitos	111
2020-03-06	Rio de Janeiro	Sudeste	Descartados	67
2020-03-06	Rio de Janeiro	Sudeste	Confirmados	1
2020-03-06	Rio de Janeiro	Sudeste	Mortes	0
2020-03-06	Rio Grande do Norte	Nordeste	Suspeitos	7
2020-03-06	Rio Grande do Norte	Nordeste	Descartados	8
2020-03-06	Rio Grande do Norte	Nordeste	Confirmados	0
2020-03-06	Rio Grande do Norte	Nordeste	Mortes	0
2020-03-06	Rio Grande do Sul	Sul	Suspeitos	112
2020-03-06	Rio Grande do Sul	Sul	Descartados	41
2020-03-06	Rio Grande do Sul	Sul	Confirmados	0
2020-03-06	Rio Grande do Sul	Sul	Mortes	0
2020-03-06	Rondônia	Norte	Suspeitos	1
2020-03-06	Rondônia	Norte	Descartados	0
2020-03-06	Rondônia	Norte	Confirmados	0
2020-03-06	Rondônia	Norte	Mortes	0
2020-03-06	Santa Catarina	Sul	Suspeitos	59
2020-03-06	Santa Catarina	Sul	Descartados	10
2020-03-06	Santa Catarina	Sul	Confirmados	0
2020-03-06	Santa Catarina	Sul	Mortes	0
2020-03-06	São Paulo	Sudeste	Suspeitos	222
2020-03-06	São Paulo	Sudeste	Descartados	189
2020-03-06	São Paulo	Sudeste	Confirmados	10
2020-03-06	São Paulo	Sudeste	Mortes	0
2020-03-06	Sergipe	Nordeste	Suspeitos	3
2020-03-06	Sergipe	Nordeste	Descartados	1
2020-03-06	Sergipe	Nordeste	Confirmados	0
2020-03-06	Sergipe	Nordeste	Mortes	0
2020-03-07	Alagoas	Nordeste	Suspeitos	7
2020-03-07	Alagoas	Nordeste	Descartados	1
2020-03-07	Alagoas	Nordeste	Confirmados	0
2020-03-07	Alagoas	Nordeste	Mortes	0
2020-03-07	Amazonas	Norte	Suspeitos	2
2020-03-07	Amazonas	Norte	Descartados	4
2020-03-07	Amazonas	Norte	Confirmados	0
2020-03-07	Amazonas	Norte	Mortes	0
2020-03-07	Bahia	Nordeste	Suspeitos	15
2020-03-07	Bahia	Nordeste	Descartados	32
2020-03-07	Bahia	Nordeste	Confirmados	2
2020-03-07	Bahia	Nordeste	Mortes	0
2020-03-07	Ceará	Nordeste	Suspeitos	13
2020-03-07	Ceará	Nordeste	Descartados	24
2020-03-07	Ceará	Nordeste	Confirmados	0
2020-03-07	Ceará	Nordeste	Mortes	0
2020-03-07	Distrito Federal	Centro-Oeste	Suspeitos	30
2020-03-07	Distrito Federal	Centro-Oeste	Descartados	19
2020-03-07	Distrito Federal	Centro-Oeste	Confirmados	1
2020-03-07	Distrito Federal	Centro-Oeste	Mortes	0
2020-03-07	Espírito Santo	Sudeste	Suspeitos	1
2020-03-07	Espírito Santo	Sudeste	Descartados	12
2020-03-07	Espírito Santo	Sudeste	Confirmados	1
2020-03-07	Espírito Santo	Sudeste	Mortes	0
2020-03-07	Goiás	Centro-Oeste	Suspeitos	4
2020-03-07	Goiás	Centro-Oeste	Descartados	12
2020-03-07	Goiás	Centro-Oeste	Confirmados	0
2020-03-07	Goiás	Centro-Oeste	Mortes	0
2020-03-07	Maranhão	Nordeste	Suspeitos	0
2020-03-07	Maranhão	Nordeste	Descartados	2
2020-03-07	Maranhão	Nordeste	Confirmados	0
2020-03-07	Maranhão	Nordeste	Mortes	0
2020-03-07	Mato Grosso	Centro-Oeste	Suspeitos	6
2020-03-07	Mato Grosso	Centro-Oeste	Descartados	1
2020-03-07	Mato Grosso	Centro-Oeste	Confirmados	0
2020-03-07	Mato Grosso	Centro-Oeste	Mortes	0
2020-03-07	Mato Grosso do Sul	Centro-Oeste	Suspeitos	6
2020-03-07	Mato Grosso do Sul	Centro-Oeste	Descartados	11
2020-03-07	Mato Grosso do Sul	Centro-Oeste	Confirmados	0
2020-03-07	Mato Grosso do Sul	Centro-Oeste	Mortes	0
2020-03-07	Minas Gerais	Sudeste	Suspeitos	123
2020-03-07	Minas Gerais	Sudeste	Descartados	17
2020-03-07	Minas Gerais	Sudeste	Confirmados	0
2020-03-07	Minas Gerais	Sudeste	Mortes	0
2020-03-07	Pará	Norte	Suspeitos	4
2020-03-07	Pará	Norte	Descartados	5
2020-03-07	Pará	Norte	Confirmados	0
2020-03-07	Pará	Norte	Mortes	0
2020-03-07	Paraíba	Nordeste	Suspeitos	3
2020-03-07	Paraíba	Nordeste	Descartados	3
2020-03-07	Paraíba	Nordeste	Confirmados	0
2020-03-07	Paraíba	Nordeste	Mortes	0
2020-03-07	Paraná	Sul	Suspeitos	20
2020-03-07	Paraná	Sul	Descartados	18
2020-03-07	Paraná	Sul	Confirmados	0
2020-03-07	Paraná	Sul	Mortes	0
2020-03-07	Pernambuco	Nordeste	Suspeitos	6
2020-03-07	Pernambuco	Nordeste	Descartados	14
2020-03-07	Pernambuco	Nordeste	Confirmados	0
2020-03-07	Pernambuco	Nordeste	Mortes	0
2020-03-07	Piauí	Nordeste	Suspeitos	1
2020-03-07	Piauí	Nordeste	Descartados	2
2020-03-07	Piauí	Nordeste	Confirmados	0
2020-03-07	Piauí	Nordeste	Mortes	0
2020-03-07	Rio de Janeiro	Sudeste	Suspeitos	111
2020-03-07	Rio de Janeiro	Sudeste	Descartados	67
2020-03-07	Rio de Janeiro	Sudeste	Confirmados	2
2020-03-07	Rio de Janeiro	Sudeste	Mortes	0
2020-03-07	Rio Grande do Norte	Nordeste	Suspeitos	4
2020-03-07	Rio Grande do Norte	Nordeste	Descartados	11
2020-03-07	Rio Grande do Norte	Nordeste	Confirmados	0
2020-03-07	Rio Grande do Norte	Nordeste	Mortes	0
2020-03-07	Rio Grande do Sul	Sul	Suspeitos	88
2020-03-07	Rio Grande do Sul	Sul	Descartados	75
2020-03-07	Rio Grande do Sul	Sul	Confirmados	0
2020-03-07	Rio Grande do Sul	Sul	Mortes	0
2020-03-07	Rondônia	Norte	Suspeitos	1
2020-03-07	Rondônia	Norte	Descartados	0
2020-03-07	Rondônia	Norte	Confirmados	0
2020-03-07	Rondônia	Norte	Mortes	0
2020-03-07	Santa Catarina	Sul	Suspeitos	44
2020-03-07	Santa Catarina	Sul	Descartados	25
2020-03-07	Santa Catarina	Sul	Confirmados	0
2020-03-07	Santa Catarina	Sul	Mortes	0
2020-03-07	São Paulo	Sudeste	Suspeitos	184
2020-03-07	São Paulo	Sudeste	Descartados	246
2020-03-07	São Paulo	Sudeste	Confirmados	13
2020-03-07	São Paulo	Sudeste	Mortes	0
2020-03-07	Sergipe	Nordeste	Suspeitos	1
2020-03-07	Sergipe	Nordeste	Descartados	1
2020-03-07	Sergipe	Nordeste	Confirmados	0
2020-03-07	Sergipe	Nordeste	Mortes	0
2020-03-08	Alagoas	Nordeste	Suspeitos	6
2020-03-08	Alagoas	Nordeste	Descartados	1
2020-03-08	Alagoas	Nordeste	Confirmados	1
2020-03-08	Alagoas	Nordeste	Mortes	0
2020-03-08	Amazonas	Norte	Suspeitos	2
2020-03-08	Amazonas	Norte	Descartados	4
2020-03-08	Amazonas	Norte	Confirmados	0
2020-03-08	Amazonas	Norte	Mortes	0
2020-03-08	Bahia	Nordeste	Suspeitos	15
2020-03-08	Bahia	Nordeste	Descartados	32
2020-03-08	Bahia	Nordeste	Confirmados	2
2020-03-08	Bahia	Nordeste	Mortes	0
2020-03-08	Ceará	Nordeste	Suspeitos	11
2020-03-08	Ceará	Nordeste	Descartados	26
2020-03-08	Ceará	Nordeste	Confirmados	0
2020-03-08	Ceará	Nordeste	Mortes	0
2020-03-08	Distrito Federal	Centro-Oeste	Suspeitos	24
2020-03-08	Distrito Federal	Centro-Oeste	Descartados	24
2020-03-08	Distrito Federal	Centro-Oeste	Confirmados	1
2020-03-08	Distrito Federal	Centro-Oeste	Mortes	0
2020-03-08	Espírito Santo	Sudeste	Suspeitos	1
2020-03-08	Espírito Santo	Sudeste	Descartados	12
2020-03-08	Espírito Santo	Sudeste	Confirmados	1
2020-03-08	Espírito Santo	Sudeste	Mortes	0
2020-03-08	Goiás	Centro-Oeste	Suspeitos	4
2020-03-08	Goiás	Centro-Oeste	Descartados	12
2020-03-08	Goiás	Centro-Oeste	Confirmados	0
2020-03-08	Goiás	Centro-Oeste	Mortes	0
2020-03-08	Maranhão	Nordeste	Suspeitos	0
2020-03-08	Maranhão	Nordeste	Descartados	2
2020-03-08	Maranhão	Nordeste	Confirmados	0
2020-03-08	Maranhão	Nordeste	Mortes	0
2020-03-08	Mato Grosso	Centro-Oeste	Suspeitos	5
2020-03-08	Mato Grosso	Centro-Oeste	Descartados	2
2020-03-08	Mato Grosso	Centro-Oeste	Confirmados	0
2020-03-08	Mato Grosso	Centro-Oeste	Mortes	0
2020-03-08	Mato Grosso do Sul	Centro-Oeste	Suspeitos	6
2020-03-08	Mato Grosso do Sul	Centro-Oeste	Descartados	11
2020-03-08	Mato Grosso do Sul	Centro-Oeste	Confirmados	0
2020-03-08	Mato Grosso do Sul	Centro-Oeste	Mortes	0
2020-03-08	Minas Gerais	Sudeste	Suspeitos	122
2020-03-08	Minas Gerais	Sudeste	Descartados	17
2020-03-08	Minas Gerais	Sudeste	Confirmados	1
2020-03-08	Minas Gerais	Sudeste	Mortes	0
2020-03-08	Pará	Norte	Suspeitos	3
2020-03-08	Pará	Norte	Descartados	6
2020-03-08	Pará	Norte	Confirmados	0
2020-03-08	Pará	Norte	Mortes	0
2020-03-08	Paraíba	Nordeste	Suspeitos	3
2020-03-08	Paraíba	Nordeste	Descartados	3
2020-03-08	Paraíba	Nordeste	Confirmados	0
2020-03-08	Paraíba	Nordeste	Mortes	0
2020-03-08	Paraná	Sul	Suspeitos	22
2020-03-08	Paraná	Sul	Descartados	20
2020-03-08	Paraná	Sul	Confirmados	0
2020-03-08	Paraná	Sul	Mortes	0
2020-03-08	Pernambuco	Nordeste	Suspeitos	9
2020-03-08	Pernambuco	Nordeste	Descartados	18
2020-03-08	Pernambuco	Nordeste	Confirmados	0
2020-03-08	Pernambuco	Nordeste	Mortes	0
2020-03-08	Piauí	Nordeste	Suspeitos	1
2020-03-08	Piauí	Nordeste	Descartados	2
2020-03-08	Piauí	Nordeste	Confirmados	0
2020-03-08	Piauí	Nordeste	Mortes	0
2020-03-08	Rio de Janeiro	Sudeste	Suspeitos	110
2020-03-08	Rio de Janeiro	Sudeste	Descartados	67
2020-03-08	Rio de Janeiro	Sudeste	Confirmados	3
2020-03-08	Rio de Janeiro	Sudeste	Mortes	0
2020-03-08	Rio Grande do Norte	Nordeste	Suspeitos	9
2020-03-08	Rio Grande do Norte	Nordeste	Descartados	13
2020-03-08	Rio Grande do Norte	Nordeste	Confirmados	0
2020-03-08	Rio Grande do Norte	Nordeste	Mortes	0
2020-03-08	Rio Grande do Sul	Sul	Suspeitos	88
2020-03-08	Rio Grande do Sul	Sul	Descartados	75
2020-03-08	Rio Grande do Sul	Sul	Confirmados	0
2020-03-08	Rio Grande do Sul	Sul	Mortes	0
2020-03-08	Rondônia	Norte	Suspeitos	1
2020-03-08	Rondônia	Norte	Descartados	0
2020-03-08	Rondônia	Norte	Confirmados	0
2020-03-08	Rondônia	Norte	Mortes	0
2020-03-08	Santa Catarina	Sul	Suspeitos	44
2020-03-08	Santa Catarina	Sul	Descartados	26
2020-03-08	Santa Catarina	Sul	Confirmados	0
2020-03-08	Santa Catarina	Sul	Mortes	0
2020-03-08	São Paulo	Sudeste	Suspeitos	176
2020-03-08	São Paulo	Sudeste	Descartados	258
2020-03-08	São Paulo	Sudeste	Confirmados	16
2020-03-08	São Paulo	Sudeste	Mortes	0
2020-03-08	Sergipe	Nordeste	Suspeitos	1
2020-03-08	Sergipe	Nordeste	Descartados	1
2020-03-08	Sergipe	Nordeste	Confirmados	0
2020-03-08	Sergipe	Nordeste	Mortes	0
2020-03-10	Acre	Norte	Suspeitos	3
2020-03-10	Acre	Norte	Descartados	0
2020-03-10	Acre	Norte	Confirmados	0
2020-03-10	Acre	Norte	Mortes	0
2020-03-10	Alagoas	Nordeste	Suspeitos	6
2020-03-10	Alagoas	Nordeste	Descartados	1
2020-03-10	Alagoas	Nordeste	Confirmados	1
2020-03-10	Alagoas	Nordeste	Mortes	0
2020-03-10	Amazonas	Norte	Suspeitos	3
2020-03-10	Amazonas	Norte	Descartados	4
2020-03-10	Amazonas	Norte	Confirmados	0
2020-03-10	Amazonas	Norte	Mortes	0
2020-03-10	Bahia	Nordeste	Suspeitos	46
2020-03-10	Bahia	Nordeste	Descartados	35
2020-03-10	Bahia	Nordeste	Confirmados	2
2020-03-10	Bahia	Nordeste	Mortes	0
2020-03-10	Ceará	Nordeste	Suspeitos	22
2020-03-10	Ceará	Nordeste	Descartados	42
2020-03-10	Ceará	Nordeste	Confirmados	0
2020-03-10	Ceará	Nordeste	Mortes	0
2020-03-10	Distrito Federal	Centro-Oeste	Suspeitos	59
2020-03-10	Distrito Federal	Centro-Oeste	Descartados	24
2020-03-10	Distrito Federal	Centro-Oeste	Confirmados	1
2020-03-10	Distrito Federal	Centro-Oeste	Mortes	0
2020-03-10	Espírito Santo	Sudeste	Suspeitos	1
2020-03-10	Espírito Santo	Sudeste	Descartados	12
2020-03-10	Espírito Santo	Sudeste	Confirmados	1
2020-03-10	Espírito Santo	Sudeste	Mortes	0
2020-03-10	Goiás	Centro-Oeste	Suspeitos	14
2020-03-10	Goiás	Centro-Oeste	Descartados	14
2020-03-10	Goiás	Centro-Oeste	Confirmados	0
2020-03-10	Goiás	Centro-Oeste	Mortes	0
2020-03-10	Maranhão	Nordeste	Suspeitos	2
2020-03-10	Maranhão	Nordeste	Descartados	2
2020-03-10	Maranhão	Nordeste	Confirmados	0
2020-03-10	Maranhão	Nordeste	Mortes	0
2020-03-10	Mato Grosso	Centro-Oeste	Suspeitos	1
2020-03-10	Mato Grosso	Centro-Oeste	Descartados	7
2020-03-10	Mato Grosso	Centro-Oeste	Confirmados	0
2020-03-10	Mato Grosso	Centro-Oeste	Mortes	0
2020-03-10	Mato Grosso do Sul	Centro-Oeste	Suspeitos	6
2020-03-10	Mato Grosso do Sul	Centro-Oeste	Descartados	11
2020-03-10	Mato Grosso do Sul	Centro-Oeste	Confirmados	0
2020-03-10	Mato Grosso do Sul	Centro-Oeste	Mortes	0
2020-03-10	Minas Gerais	Sudeste	Suspeitos	122
2020-03-10	Minas Gerais	Sudeste	Descartados	18
2020-03-10	Minas Gerais	Sudeste	Confirmados	1
2020-03-10	Minas Gerais	Sudeste	Mortes	0
2020-03-10	Pará	Norte	Suspeitos	5
2020-03-10	Pará	Norte	Descartados	12
2020-03-10	Pará	Norte	Confirmados	0
2020-03-10	Pará	Norte	Mortes	0
2020-03-10	Paraíba	Nordeste	Suspeitos	5
2020-03-10	Paraíba	Nordeste	Descartados	6
2020-03-10	Paraíba	Nordeste	Confirmados	0
2020-03-10	Paraíba	Nordeste	Mortes	0
2020-03-10	Paraná	Sul	Suspeitos	33
2020-03-10	Paraná	Sul	Descartados	20
2020-03-10	Paraná	Sul	Confirmados	0
2020-03-10	Paraná	Sul	Mortes	0
2020-03-10	Pernambuco	Nordeste	Suspeitos	12
2020-03-10	Pernambuco	Nordeste	Descartados	22
2020-03-10	Pernambuco	Nordeste	Confirmados	0
2020-03-10	Pernambuco	Nordeste	Mortes	0
2020-03-10	Piauí	Nordeste	Suspeitos	1
2020-03-10	Piauí	Nordeste	Descartados	2
2020-03-10	Piauí	Nordeste	Confirmados	0
2020-03-10	Piauí	Nordeste	Mortes	0
2020-03-10	Rio de Janeiro	Sudeste	Suspeitos	119
2020-03-10	Rio de Janeiro	Sudeste	Descartados	85
2020-03-10	Rio de Janeiro	Sudeste	Confirmados	8
2020-03-10	Rio de Janeiro	Sudeste	Mortes	0
2020-03-10	Rio Grande do Norte	Nordeste	Suspeitos	15
2020-03-10	Rio Grande do Norte	Nordeste	Descartados	13
2020-03-10	Rio Grande do Norte	Nordeste	Confirmados	0
2020-03-10	Rio Grande do Norte	Nordeste	Mortes	0
2020-03-10	Rio Grande do Sul	Sul	Suspeitos	70
2020-03-10	Rio Grande do Sul	Sul	Descartados	129
2020-03-10	Rio Grande do Sul	Sul	Confirmados	1
2020-03-10	Rio Grande do Sul	Sul	Mortes	0
2020-03-10	Rondônia	Norte	Suspeitos	2
2020-03-10	Rondônia	Norte	Descartados	1
2020-03-10	Rondônia	Norte	Confirmados	0
2020-03-10	Rondônia	Norte	Mortes	0
2020-03-10	Santa Catarina	Sul	Suspeitos	42
2020-03-10	Santa Catarina	Sul	Descartados	28
2020-03-10	Santa Catarina	Sul	Confirmados	0
2020-03-10	Santa Catarina	Sul	Mortes	0
2020-03-10	São Paulo	Sudeste	Suspeitos	302
2020-03-10	São Paulo	Sudeste	Descartados	289
2020-03-10	São Paulo	Sudeste	Confirmados	19
2020-03-10	São Paulo	Sudeste	Mortes	0
2020-03-10	Sergipe	Nordeste	Suspeitos	2
2020-03-10	Sergipe	Nordeste	Descartados	3
2020-03-10	Sergipe	Nordeste	Confirmados	0
2020-03-10	Sergipe	Nordeste	Mortes	0
2020-03-11	Acre	Norte	Suspeitos	3
2020-03-11	Acre	Norte	Descartados	0
2020-03-11	Acre	Norte	Confirmados	0
2020-03-11	Acre	Norte	Mortes	0
2020-03-11	Alagoas	Nordeste	Suspeitos	4
2020-03-11	Alagoas	Nordeste	Descartados	7
2020-03-11	Alagoas	Nordeste	Confirmados	1
2020-03-11	Alagoas	Nordeste	Mortes	0
2020-03-11	Amazonas	Norte	Suspeitos	1
2020-03-11	Amazonas	Norte	Descartados	7
2020-03-11	Amazonas	Norte	Confirmados	0
2020-03-11	Amazonas	Norte	Mortes	0
2020-03-11	Bahia	Nordeste	Suspeitos	65
2020-03-11	Bahia	Nordeste	Descartados	36
2020-03-11	Bahia	Nordeste	Confirmados	2
2020-03-11	Bahia	Nordeste	Mortes	0
2020-03-11	Ceará	Nordeste	Suspeitos	22
2020-03-11	Ceará	Nordeste	Descartados	42
2020-03-11	Ceará	Nordeste	Confirmados	0
2020-03-11	Ceará	Nordeste	Mortes	0
2020-03-11	Distrito Federal	Centro-Oeste	Suspeitos	74
2020-03-11	Distrito Federal	Centro-Oeste	Descartados	28
2020-03-11	Distrito Federal	Centro-Oeste	Confirmados	2
2020-03-11	Distrito Federal	Centro-Oeste	Mortes	0
2020-03-11	Espírito Santo	Sudeste	Suspeitos	31
2020-03-11	Espírito Santo	Sudeste	Descartados	13
2020-03-11	Espírito Santo	Sudeste	Confirmados	1
2020-03-11	Espírito Santo	Sudeste	Mortes	0
2020-03-11	Goiás	Centro-Oeste	Suspeitos	17
2020-03-11	Goiás	Centro-Oeste	Descartados	28
2020-03-11	Goiás	Centro-Oeste	Confirmados	0
2020-03-11	Goiás	Centro-Oeste	Mortes	0
2020-03-11	Maranhão	Nordeste	Suspeitos	6
2020-03-11	Maranhão	Nordeste	Descartados	2
2020-03-11	Maranhão	Nordeste	Confirmados	0
2020-03-11	Maranhão	Nordeste	Mortes	0
2020-03-11	Mato Grosso	Centro-Oeste	Suspeitos	1
2020-03-11	Mato Grosso	Centro-Oeste	Descartados	7
2020-03-11	Mato Grosso	Centro-Oeste	Confirmados	0
2020-03-11	Mato Grosso	Centro-Oeste	Mortes	0
2020-03-11	Mato Grosso do Sul	Centro-Oeste	Suspeitos	6
2020-03-11	Mato Grosso do Sul	Centro-Oeste	Descartados	11
2020-03-11	Mato Grosso do Sul	Centro-Oeste	Confirmados	0
2020-03-11	Mato Grosso do Sul	Centro-Oeste	Mortes	0
2020-03-11	Minas Gerais	Sudeste	Suspeitos	117
2020-03-11	Minas Gerais	Sudeste	Descartados	22
2020-03-11	Minas Gerais	Sudeste	Confirmados	1
2020-03-11	Minas Gerais	Sudeste	Mortes	0
2020-03-11	Pará	Norte	Suspeitos	5
2020-03-11	Pará	Norte	Descartados	13
2020-03-11	Pará	Norte	Confirmados	0
2020-03-11	Pará	Norte	Mortes	0
2020-03-11	Paraíba	Nordeste	Suspeitos	7
2020-03-11	Paraíba	Nordeste	Descartados	6
2020-03-11	Paraíba	Nordeste	Confirmados	0
2020-03-11	Paraíba	Nordeste	Mortes	0
2020-03-11	Paraná	Sul	Suspeitos	49
2020-03-11	Paraná	Sul	Descartados	27
2020-03-11	Paraná	Sul	Confirmados	0
2020-03-11	Paraná	Sul	Mortes	0
2020-03-11	Pernambuco	Nordeste	Suspeitos	17
2020-03-11	Pernambuco	Nordeste	Descartados	22
2020-03-11	Pernambuco	Nordeste	Confirmados	0
2020-03-11	Pernambuco	Nordeste	Mortes	0
2020-03-11	Piauí	Nordeste	Suspeitos	1
2020-03-11	Piauí	Nordeste	Descartados	2
2020-03-11	Piauí	Nordeste	Confirmados	0
2020-03-11	Piauí	Nordeste	Mortes	0
2020-03-11	Rio de Janeiro	Sudeste	Suspeitos	87
2020-03-11	Rio de Janeiro	Sudeste	Descartados	133
2020-03-11	Rio de Janeiro	Sudeste	Confirmados	13
2020-03-11	Rio de Janeiro	Sudeste	Mortes	0
2020-03-11	Rio Grande do Norte	Nordeste	Suspeitos	13
2020-03-11	Rio Grande do Norte	Nordeste	Descartados	14
2020-03-11	Rio Grande do Norte	Nordeste	Confirmados	0
2020-03-11	Rio Grande do Norte	Nordeste	Mortes	0
2020-03-11	Rio Grande do Sul	Sul	Suspeitos	67
2020-03-11	Rio Grande do Sul	Sul	Descartados	159
2020-03-11	Rio Grande do Sul	Sul	Confirmados	2
2020-03-11	Rio Grande do Sul	Sul	Mortes	0
2020-03-11	Rondônia	Norte	Suspeitos	2
2020-03-11	Rondônia	Norte	Descartados	1
2020-03-11	Rondônia	Norte	Confirmados	0
2020-03-11	Rondônia	Norte	Mortes	0
2020-03-11	Santa Catarina	Sul	Suspeitos	47
2020-03-11	Santa Catarina	Sul	Descartados	32
2020-03-11	Santa Catarina	Sul	Confirmados	0
2020-03-11	Santa Catarina	Sul	Mortes	0
2020-03-11	São Paulo	Sudeste	Suspeitos	263
2020-03-11	São Paulo	Sudeste	Descartados	320
2020-03-11	São Paulo	Sudeste	Confirmados	30
2020-03-11	São Paulo	Sudeste	Mortes	0
2020-03-11	Sergipe	Nordeste	Suspeitos	2
2020-03-11	Sergipe	Nordeste	Descartados	3
2020-03-11	Sergipe	Nordeste	Confirmados	0
2020-03-11	Sergipe	Nordeste	Mortes	0
2020-03-12	Acre	Norte	Suspeitos	3
2020-03-12	Acre	Norte	Descartados	0
2020-03-12	Acre	Norte	Confirmados	0
2020-03-12	Acre	Norte	Mortes	0
2020-03-12	Alagoas	Nordeste	Suspeitos	6
2020-03-12	Alagoas	Nordeste	Descartados	7
2020-03-12	Alagoas	Nordeste	Confirmados	1
2020-03-12	Alagoas	Nordeste	Mortes	0
2020-03-12	Amazonas	Norte	Suspeitos	1
2020-03-12	Amazonas	Norte	Descartados	7
2020-03-12	Amazonas	Norte	Confirmados	0
2020-03-12	Amazonas	Norte	Mortes	0
2020-03-12	Bahia	Nordeste	Suspeitos	65
2020-03-12	Bahia	Nordeste	Descartados	36
2020-03-12	Bahia	Nordeste	Confirmados	2
2020-03-12	Bahia	Nordeste	Mortes	0
2020-03-12	Ceará	Nordeste	Suspeitos	22
2020-03-12	Ceará	Nordeste	Descartados	42
2020-03-12	Ceará	Nordeste	Confirmados	0
2020-03-12	Ceará	Nordeste	Mortes	0
2020-03-12	Distrito Federal	Centro-Oeste	Suspeitos	82
2020-03-12	Distrito Federal	Centro-Oeste	Descartados	44
2020-03-12	Distrito Federal	Centro-Oeste	Confirmados	2
2020-03-12	Distrito Federal	Centro-Oeste	Mortes	0
2020-03-12	Espírito Santo	Sudeste	Suspeitos	51
2020-03-12	Espírito Santo	Sudeste	Descartados	21
2020-03-12	Espírito Santo	Sudeste	Confirmados	1
2020-03-12	Espírito Santo	Sudeste	Mortes	0
2020-03-12	Goiás	Centro-Oeste	Suspeitos	15
2020-03-12	Goiás	Centro-Oeste	Descartados	34
2020-03-12	Goiás	Centro-Oeste	Confirmados	0
2020-03-12	Goiás	Centro-Oeste	Mortes	0
2020-03-12	Maranhão	Nordeste	Suspeitos	6
2020-03-12	Maranhão	Nordeste	Descartados	2
2020-03-12	Maranhão	Nordeste	Confirmados	0
2020-03-12	Maranhão	Nordeste	Mortes	0
2020-03-12	Mato Grosso	Centro-Oeste	Suspeitos	6
2020-03-12	Mato Grosso	Centro-Oeste	Descartados	7
2020-03-12	Mato Grosso	Centro-Oeste	Confirmados	0
2020-03-12	Mato Grosso	Centro-Oeste	Mortes	0
2020-03-12	Mato Grosso do Sul	Centro-Oeste	Suspeitos	9
2020-03-12	Mato Grosso do Sul	Centro-Oeste	Descartados	15
2020-03-12	Mato Grosso do Sul	Centro-Oeste	Confirmados	0
2020-03-12	Mato Grosso do Sul	Centro-Oeste	Mortes	0
2020-03-12	Minas Gerais	Sudeste	Suspeitos	117
2020-03-12	Minas Gerais	Sudeste	Descartados	22
2020-03-12	Minas Gerais	Sudeste	Confirmados	1
2020-03-12	Minas Gerais	Sudeste	Mortes	0
2020-03-12	Pará	Norte	Suspeitos	5
2020-03-12	Pará	Norte	Descartados	13
2020-03-12	Pará	Norte	Confirmados	0
2020-03-12	Pará	Norte	Mortes	0
2020-03-12	Paraíba	Nordeste	Suspeitos	10
2020-03-12	Paraíba	Nordeste	Descartados	6
2020-03-12	Paraíba	Nordeste	Confirmados	0
2020-03-12	Paraíba	Nordeste	Mortes	0
2020-03-12	Paraná	Sul	Suspeitos	54
2020-03-12	Paraná	Sul	Descartados	29
2020-03-12	Paraná	Sul	Confirmados	6
